#index	Chr	DSB_coor	strand	Gene_Name	AA_loc	Assigned_pos	Assigned_Gene_Name	Assigned_AA_loc
19140	chr2	162267875	-	PSMD14	300	chr2:162267874:-	PSMD14	298
19142	chr19	19031498	-	DDX49	76	chr19:19031497:-	DDX49	75
19145	chr19	10782175	-	ILF3	126	chr19:10782176:+	ILF3	126
19146	chr12	124093255	-	DDX55	144	chr12:124093255:+	DDX55	144
19154	chr3	47448807	-	PTPN23	292	chr3:47448806:-	PTPN23	164
19155	chr1	228336086	-	GUK1	0	chr1:228336086:-	GUK1	164
19161	chr10	70206100	-	DNA2	0	chr10:70206099:+	DNA2	336
19162	chr11	47754094	-	FNBP4	605	chr11:47754094:+	FNBP4	605
19164	chr11	125495720	-	CHEK1	0	chr11:125495720:-	CHEK1	21
19168	chr19	45404289	+	TOMM40	258	chr19:45404289:+	TOMM40	256
19178	chr19	50183402	-	PRMT1	0	NA	NA	NA
19181	chr10	70182277	-	DNA2	0	chr10:70182276:-	DNA2	915
19195	chr11	65820163	+	SF3B2	52	chr11:65820163:+	SF3B2	46
19196	chr11	32605449	-	EIF3M	6	chr11:32605448:-	EIF3M	5
19197	chr17	26686013	-	TMEM199	0	chr17:26686012:-	TMEM199	95
19200	chr20	39657725	-	TOP1	7	chr20:39657724:-	TOP1	5
19201	chr11	57427350	-	CLP1	135	chr11:57427349:-	CLP1	133
19207	chr7	102938034	-	PMPCB	0	NA	NA	NA
19208	chr4	1987565	-	WHSC2	298	chr4:1987565:+	NELFA	153
19211	chrX	153761927	-	G6PD	0	chrX:153761926:-	G6PD	289
19212	chr17	30796180	-	PSMD11	205	chr17:30796180:-	PSMD11	203
19216	chr1	26774116	+	DHDDS	170	chr1:26774116:+	DHDDS	46
19225	chr17	33446742	+	RAD51D	0	chr17:33446742:+	RAD51D	21
19228	chr19	10791727	-	ILF3	331	chr19:10791726:-	ILF3	329
19229	chr14	78217727	-	SNW1	88	chr14:78217726:+	SNW1	88
19232	chr12	113612873	+	DDX54	281	NA	NA	NA
19233	chr1	12294401	-	VPS13D	27	chr1:12294400:-	VPS13D	25
19236	chr8	48878850	+	MCM4	313	chr8:48878850:+	MCM4	312
19239	chr4	140222952	-	NAA15	8	chr4:140222953:+	NAA15	8
19242	chr14	105722786	-	BRF1	0	chr14:105722786:-	BRF1	180
19243	chr17	56770071	-	RAD51C	23	chr17:56770071:+	RAD51C	23
19245	chr16	2035894	+	GFER	162	chr16:2035894:+	GFER	86
19247	chr18	77474881	-	CTDP1	474	chr18:77474881:+	CTDP1	474
19250	chr16	66861928	-	NAE1	0	NA	NA	NA
19254	chr1	228333745	+	GUK1	65	chr1:228333745:+	GUK1	44
19256	chr11	4150348	+	RRM1	580	chr11:4150348:+	RRM1	579
19257	chr11	66391397	-	RBM14	0	NA	NA	NA
19258	chr1	44441509	-	ATP6V0B	36	chr1:44441510:+	ATP6V0B	36
19259	chr17	7155845	+	ELP5	9	chr17:7155845:+	ELP5	1
19261	chr1	153732803	-	INTS3	419	chr1:153732802:-	INTS3	417
19263	chr2	27016103	+	CENPA	127	NA	NA	NA
19272	chr20	55950061	+	RAE1	0	chr20:55950061:+	RAE1	407
19282	chr11	47587511	+	PTPMT1	77	chr11:47587511:+	PTPMT1	76
19286	chr7	30661059	-	GARS	471	chr7:30661058:-	GARS	470
19293	chr10	70229848	+	DNA2	0	chr10:70229848:+	DNA2	134
19294	chr9	135932290	+	GTF3C5	470	chr9:135932290:+	GTF3C5	463
19301	chr16	30081512	-	ALDOA	359	chr16:30081511:-	ALDOA	357
19302	chr17	56811544	+	RAD51C	365	chr17:56811544:+	RAD51C	364
19308	chr4	54245248	-	FIP1L1	32	chr4:54245247:-	FIP1L1	31
19311	chr7	129351406	-	NRF1	352	chr7:129351406:+	NRF1	352
19316	chr16	67670756	-	CTCF	0	NA	NA	NA
19317	chr12	95868018	+	METAP2	22	chr12:95868018:+	METAP2	20
19324	chr1	11148177	+	EXOSC10	0	NA	NA	NA
19325	chrX	153628143	+	RPL10	64	chrX:153628144:-	RPL10	64
19335	chr10	99237109	-	MMS19	163	chr10:99237109:+	MMS19	163
19337	chr3	48505201	-	ATRIP	602	chr3:48505200:-	ATRIP	601
19344	chr16	69370441	-	COG8	184	chr16:69370441:+	COG8	184
19345	chr1	228335934	+	GUK1	0	NA	NA	NA
19346	chr7	100483343	-	SRRT	447	chr7:100483342:-	SRRT	446
19352	chr10	105165780	-	PDCD11	202	chr10:105165779:-	PDCD11	201
19354	chr19	50191463	-	PRMT1	360	chr19:50191462:-	PRMT1	340
19355	chr10	13658475	-	PRPF18	291	chr10:13658474:-	PRPF18	289
19356	chr1	236730078	-	HEATR1	1392	chr1:236730078:+	HEATR1	1392
19358	chr17	73519831	-	TSEN54	468	chr17:73519831:-	TSEN54	226
19360	chr11	65826404	-	SF3B2	357	chr11:65826404:+	SF3B2	357
19364	chrX	53654773	-	HUWE1	433	chrX:53654772:+	HUWE1	433
19365	chrX	100400107	+	CENPI	541	chrX:100400107:+	CENPI	540
19371	chr10	13642295	-	PRPF18	66	chr10:13642294:-	PRPF18	59
19373	chr2	219449425	-	RQCD1	138	chr2:219449424:-	RQCD1	137
19375	chr2	99998676	-	EIF5B	706	chr2:99998675:-	EIF5B	704
19382	chr19	36108272	-	HAUS5	0	chr19:36108271:-	HAUS5	212
19388	chr11	57428875	-	CLP1	416	chr11:57428876:+	CLP1	416
19391	chr9	35066677	-	VCP	147	chr9:35066677:+	VCP	147
19392	chr16	3024141	+	PKMYT1	390	chr16:3024141:+	PKMYT1	380
19395	chr11	31541605	-	ELP4	76	chr11:31541604:-	ELP4	75
19396	chr10	74896467	-	ECD	599	chr10:74896466:-	ECD	566
19399	chr10	103908258	-	PPRC1	1511	chr10:103908257:-	PPRC1	1509
19400	chr9	100409803	-	NCBP1	214	chr9:100409802:+	NCBP1	214
19405	chr17	38140623	-	PSMD3	100	chr17:38140622:-	PSMD3	99
19406	chr1	109238386	+	PRPF38B	114	chr1:109238386:+	PRPF38B	1
19409	chr19	54646712	+	CNOT3	0	NA	NA	NA
19410	chr19	12786364	-	WDR83	276	chr19:12786365:+	WDR83	276
19414	chr16	3022978	+	PKMYT1	492	chr16:3022978:+	PKMYT1	483
19415	chr11	31531329	+	ELP4	0	NA	NA	NA
19417	chr2	85868143	-	USP39	444	chr2:85868142:-	USP39	443
19421	chr18	72632596	-	ZNF407	1793	chr18:72632595:-	ZNF407	1792
19424	chr12	121017214	-	POP5	133	chr12:121017213:+	POP5	133
19425	chr12	69115674	-	NUP107	456	chr12:69115675:+	NUP107	456
19435	chr13	37576642	-	EXOSC8	25	chr13:37576641:+	EXOSC8	24
19438	chr11	125495768	+	CHEK1	0	chr11:125495768:+	CHEK1	37
19439	chr16	67645216	-	CTCF	161	chr16:67645217:+	CTCF	161
19440	chr9	4834165	-	RCL1	162	chr9:4834166:+	RCL1	162
19441	chr6	33243739	+	RPS18	0	NA	NA	NA
19445	chr12	132630200	-	NOC4L	112	chr12:132630199:+	NOC4L	112
19448	chr18	12963308	-	SEH1L	154	chr18:12963307:-	SEH1L	153
19450	chr14	24772312	-	NOP9	393	chr14:24772312:-	NOP9	392
19453	chr16	67654651	-	CTCF	380	chr16:67654650:-	CTCF	379
19459	chr7	135272633	-	NUP205	456	chr7:135272633:+	NUP205	456
19460	chr17	27009966	-	SUPT6H	579	chr17:27009965:-	SUPT6H	578
19462	chr5	72866514	-	UTP15	218	chr5:72866514:-	UTP15	216
19471	chr1	245019273	+	HNRNPU	700	chr1:245019273:+	HNRNPU	681
19477	chr9	95362762	-	CENPP	0	chr9:95362761:-	CENPP	5
19480	chr2	162227681	+	PSMD14	0	NA	NA	NA
19482	chr2	96933090	-	CIAO1	58	chr2:96933089:+	CIAO1	56
19489	chr22	41664099	+	RANGAP1	0	NA	NA	NA
19491	chr18	214862	-	THOC1	579	chr18:214861:+	THOC1	579
19494	chr19	7986343	+	SNAPC2	74	chr19:7986343:+	SNAPC2	73
19495	chr3	45030718	+	EXOSC7	49	chr3:45030718:+	EXOSC7	47
19498	chr15	89011164	-	MRPS11	31	chr15:89011163:-	MRPS11	29
19500	chr2	27357160	-	PREB	43	NA	NA	NA
19505	chr17	80011905	-	GPS1	137	chr17:80011904:-	GPS1	96
19508	chr8	117861255	-	UTP23	0	chr8:117861255:-	UTP23	57
19509	chr7	100028140	-	MEPCE	167	chr7:100028139:-	MEPCE	165
19510	chr12	132198649	-	SFSWAP	85	chr12:132198648:-	SFSWAP	83
19515	chr6	88299884	+	ORC3	0	NA	NA	NA
19519	chr7	99695235	+	MCM7	0	NA	NA	NA
19522	chr7	129384064	+	NRF1	0	chr7:129384064:+	NRF1	466
19525	chr14	73577683	-	RBM25	613	chr14:73577682:-	RBM25	612
19528	chr1	150297472	-	PRPF3	25	chr1:150297471:-	PRPF3	24
19534	chr5	54603970	+	SKIV2L2	44	chr5:54603970:+	SKIV2L2	11
19537	chr2	109400151	-	RANBP2	3157	chr2:109400150:-	RANBP2	3156
19538	chr3	184019779	-	PSMD2	209	chr3:184019778:-	PSMD2	208
19539	chr9	135919308	+	GTF3C5	190	chr9:135919308:+	GTF3C5	142
19542	chr11	237124	-	PSMD13	26	chr11:237123:-	PSMD13	24
19543	chr17	76210479	-	BIRC5	28	chr17:76210479:+	BIRC5	28
19544	chr4	68357940	-	CENPC1	824	chr4:68357940:-	CENPC	825
19545	chr19	38869958	-	PSMD8	206	chr19:38869957:-	PSMD8	147
19546	chr20	55043798	+	C20orf43	16	chr20:55043798:+	RTFDC1	15
19556	chr7	99709736	-	TAF6	275	chr7:99709735:+	TAF6	275
19560	chr11	3078578	-	CARS	7	chr11:3078578:+	CARS	7
19562	chr7	92158175	-	RBM48	17	chr7:92158175:+	RBM48	15
19563	chr13	21751307	-	MRP63	85	chr13:21751307:-	MRP63	83
19566	chr12	113617115	-	DDX54	132	NA	NA	NA
19573	chr3	193380723	+	OPA1	0	chr3:193380723:+	OPA1	841
19576	chrX	152720453	+	HAUS7	0	chrX:152720453:+	HAUS7	339
19578	chr17	7478668	-	EIF4A1	0	chr17:7478668:+	EIF4A1	130
19581	chr5	5457779	-	KIAA0947	343	chr5:5457779:-	KIAA0947	341
19583	chr2	68389711	-	PNO1	179	chr2:68389711:+	PNO1	179
19585	chr21	45222210	+	RRP1	356	chr21:45222210:+	RRP1	355
19591	chr12	113617794	+	DDX54	107	NA	NA	NA
19598	chr6	13620656	-	NOL7	214	chr6:13620655:-	NOL7	212
19599	chr4	54292096	+	FIP1L1	328	chr4:54292096:+	FIP1L1	312
19604	chr5	68467162	-	CCNB1	144	chr5:68467161:-	CCNB1	142
19605	chr12	6672559	+	NOP2	266	chr12:6672559:+	NOP2	270
19608	chr6	30630726	-	DHX16	463	chr6:30630725:+	DHX16	463
19609	chr2	128051489	+	ERCC3	0	NA	NA	NA
19611	chr20	2636049	-	NOP56	217	chr20:2636048:+	NOP56	215
19614	chr16	3023403	-	PKMYT1	0	NA	NA	NA
19616	chr18	77455264	-	CTDP1	119	chr18:77455264:-	CTDP1	50
19619	chr17	61907693	-	PSMC5	129	chr17:61907694:+	PSMC5	129
19622	chr16	56855478	-	NUP93	210	chr16:56855477:-	NUP93	209
19625	chr20	47711494	+	CSE1L	941	chr20:47711494:+	CSE1L	883
19626	chr1	150305465	-	PRPF3	175	chr1:150305464:-	PRPF3	174
19636	chr11	93542930	+	MED17	545	chr11:93542930:+	MED17	543
19637	chr12	97337340	-	NEDD1	440	chr12:97337339:-	NEDD1	342
19647	chr17	73518295	-	TSEN54	378	chr17:73518294:+	TSEN54	378
19653	chr15	72862622	+	ARIH1	378	chr15:72862622:+	ARIH1	377
19657	chr6	90513134	-	MDN1	81	chr6:90513134:+	MDN1	81
19662	chr16	30080987	-	ALDOA	265	chr16:30080987:-	ALDOA	318
19666	chr11	119002589	-	HINFP	192	chr11:119002588:-	HINFP	191
19668	chr9	72874118	-	SMC5	42	chr9:72874117:-	SMC5	40
19676	chr17	1584228	-	PRPF8	329	chr17:1584228:+	PRPF8	329
19677	chr17	49338204	-	UTP18	87	chr17:49338203:-	UTP18	86
19680	chr2	118572383	-	DDX18	11	chr2:118572382:-	DDX18	9
19684	chr8	128751105	-	MYC	215	chr8:128751105:-	MYC	199
19689	chr17	80726394	-	TBCD	179	chr17:80726393:-	TBCD	177
19692	chr20	62631019	+	PRPF6	311	chr20:62631019:+	PRPF6	309
19695	chr1	151236498	-	PSMD4	93	chr1:151236497:-	PSMD4	91
19697	chr1	19526142	+	UBR4	0	NA	NA	NA
19701	chr2	70315394	-	PCBP1	174	chr2:70315393:-	PCBP1	173
19702	chr8	117791787	-	UTP23	0	NA	NA	NA
19703	chr6	33248551	-	WDR46	443	chr6:33248551:+	WDR46	443
19704	chr11	64846790	+	CDCA5	0	chr11:64846790:+	CDCA5	238
19707	chr1	44440933	+	ATP6V0B	0	chr1:44440933:+	ATP6V0B	73
19716	chr7	105190606	+	RINT1	368	chr7:105190606:+	RINT1	366
19727	chr19	54631450	-	PRPF31	317	chr19:54631449:-	PRPF31	316
19731	chr5	140044515	+	WDR55	7	chr5:140044515:+	WDR55	5
19732	chr2	73466857	-	CCT7	32	chr2:73466856:-	CCT7	31
19738	chr9	133576298	+	EXOSC2	158	chr9:133576298:+	EXOSC2	127
19740	chr8	99139911	+	POP1	78	chr8:99139911:+	POP1	77
19742	chr2	73478492	-	CCT7	448	chr2:73478491:-	CCT7	319
19749	chr17	7162225	-	ELP5	273	chr17:7162224:-	ELP5	271
19751	chr16	23606944	+	NDUFAB1	0	NA	NA	NA
19755	chrX	154001503	+	DKC1	379	chrX:154001503:+	DKC1	378
19765	chr7	30634609	-	GARS	25	chr7:30634608:-	GARS	24
19769	chr9	95088359	-	CENPP	27	chr9:95088358:-	CENPP	25
19772	chr17	79682591	-	SLC25A10	100	chr17:79682591:-	SLC25A10	99
19774	chr3	49142174	+	QARS	0	chr3:49142174:+	QARS	15
19785	chr1	43828734	+	CDC20	479	chr1:43828734:+	CDC20	478
19786	chr3	47447431	-	PTPN23	148	chr3:47447430:-	PTPN23	146
19787	chr8	117778932	-	UTP23	31	chr8:117778931:+	UTP23	29
19789	chr3	112738388	+	C3orf17	36	NA	NA	NA
19791	chr1	27269424	+	NUDC	204	chr1:27269424:+	NUDC	203
19794	chr3	179291240	-	ACTL6A	121	chr3:179291239:-	ACTL6A	77
19796	chrX	153195755	-	NAA10	0	chrX:153195755:-	NAA10	159
19801	chr12	110781205	+	ATP2A2	830	chr12:110781205:+	ATP2A2	829
19807	chr6	7390259	+	RIOK1	9	chr6:7390259:+	RIOK1	8
19808	chr11	4156488	+	RRM1	727	chr11:4156488:+	RRM1	629
19812	chr11	31669312	-	ELP4	318	chr11:31669311:-	ELP4	317
19814	chr19	13044666	+	FARSA	0	chr19:13044666:+	FARSA	15
19817	chr8	117768196	-	EIF3H	0	chr8:117768196:+	EIF3H	12
19821	chr10	70726808	-	DDX21	314	chr10:70726807:-	DDX21	313
19822	chr9	140161418	-	COBRA1	373	chr9:140161417:-	NELFB	372
19823	chr4	57883749	-	POLR2B	727	chr4:57883750:+	POLR2B	727
19826	chr19	45909977	-	CD3EAP	0	chr19:45909977:+	CD3EAP	8
19832	chr5	157182149	-	LSM11	321	chr5:157182148:+	LSM11	319
19837	chr11	14532423	-	PSMA1	212	chr11:14532422:-	PSMA1	207
19838	chr13	31205424	+	USPL1	228	chr13:31205424:+	USPL1	227
19840	chr1	38047865	-	GNL2	289	chr1:38047865:+	GNL2	289
19841	chr12	12974910	-	DDX47	152	chr12:12974909:-	DDX47	151
19842	chr2	85866430	-	USP39	401	chr2:85866430:-	USP39	296
19843	chr12	124099861	+	DDX55	319	chr12:124099861:+	DDX55	318
19846	chrX	100382186	+	CENPI	280	chrX:100382186:+	CENPI	278
19857	chr15	90152101	+	TICRR	931	chr15:90152101:+	TICRR	930
19860	chr1	16273562	-	ZBTB17	87	chr1:16273562:+	ZBTB17	87
19862	chr3	42632406	-	SS18L2	6	chr3:42632405:+	SS18L2	6
19866	chr10	13629084	+	PRPF18	0	NA	NA	NA
19869	chr1	109235234	-	PRPF38B	8	chr1:109235234:-	PRPF38B	7
19871	chr11	65729416	+	SART1	56	chr11:65729416:+	SART1	55
19879	chr14	73570013	+	RBM25	328	chr14:73570013:+	RBM25	326
19885	chr11	93521190	-	MED17	92	chr11:93521189:+	MED17	91
19890	chr17	57721651	-	CLTC	20	chr17:57721650:-	CLTC	19
19892	chr5	64859135	+	PPWD1	0	NA	NA	NA
19896	chr6	17675458	+	NUP153	0	NA	NA	NA
19902	chr3	193361329	+	OPA1	0	chr3:193361329:+	OPA1	464
19906	chr17	57743891	-	CLTC	612	chr17:57743890:-	CLTC	610
19909	chr22	39928424	-	RPS19BP1	52	chr22:39928423:+	RPS19BP1	52
19915	chr1	44684772	+	DMAP1	256	chr1:44684772:+	DMAP1	254
19916	chr17	79673933	+	SLC25A10	0	NA	NA	NA
19925	chr1	86167871	-	ZNHIT6	329	chr1:86167870:+	ZNHIT6	329
19929	chr14	61442190	+	TRMT5	0	NA	NA	NA
19930	chr11	119001541	+	HINFP	97	chr11:119001541:+	HINFP	95
19931	chr1	16270640	-	ZBTB17	0	chr1:16270640:-	ZBTB17	446
19933	chr19	8551922	+	HNRNPM	665	chr19:8551922:+	HNRNPM	625
19936	chr1	32691905	-	EIF3I	129	chr1:32691904:-	EIF3I	128
19938	chr3	127770741	+	SEC61A1	0	NA	NA	NA
19939	chr8	99140738	+	POP1	153	chr8:99140738:+	POP1	151
19940	chr1	245018284	+	HNRNPU	805	chr1:245018284:+	HNRNPU	785
19944	chr10	11994107	-	UPF2	997	chr10:11994106:+	UPF2	997
19950	chr1	44685889	-	DMAP1	418	chr1:44685888:-	DMAP1	417
19951	chr12	57892218	+	MARS	302	chr12:57892218:+	MARS	300
19953	chr1	104068797	-	RNPC3	36	chr1:104068796:-	RNPC3	35
19967	chr10	70729974	+	DDX21	419	chr10:70729974:+	DDX21	417
19971	chr1	212216368	-	DTL	29	chr1:212216368:+	DTL	29
19972	chr17	72205451	-	RPL38	0	chr17:72205451:-	RPL38	63
19979	chr20	55929106	-	RAE1	5	chr20:55929105:-	RAE1	3
19985	chr3	142741840	+	U2SURP	389	chr3:142741840:+	U2SURP	388
19987	chr20	33868594	-	EIF6	77	chr20:33868593:+	EIF6	77
19991	chr15	69732362	+	KIF23	612	chr15:69732362:+	KIF23	611
19996	chr1	12057404	-	MFN2	176	chr1:12057403:-	MFN2	174
20000	chr4	177249416	-	SPCS3	160	chr4:177249417:+	SPCS3	160
20003	chr5	68463112	-	CCNB1	0	NA	NA	NA
20005	chr3	10183534	+	VHL	2	chr3:10183534:+	VHL	1
20006	chr19	2247637	+	SF3A2	198	chr19:2247637:+	SF3A2	197
20017	chr11	82880819	-	PCF11	1148	chr11:82880818:-	PCF11	1146
20018	chr4	1988039	+	WHSC2	253	chr4:1988039:+	NELFA	142
20023	chr3	184017641	-	PSMD2	47	chr3:184017642:+	PSMD2	47
20025	chr13	113851425	-	PCID2	0	chr13:113851424:-	PCID2	111
20026	chr11	65825522	+	SF3B2	0	NA	NA	NA
20027	chr19	49497182	-	RUVBL2	0	NA	NA	NA
20030	chr8	95543263	-	KIAA1429	178	chr8:95543263:+	KIAA1429	178
20031	chr1	38171191	-	CDCA8	222	chr1:38171191:-	CDCA8	221
20034	chr7	73101053	-	WBSCR22	59	chr7:73101052:-	WBSCR22	80
20038	chr20	54970674	-	CSTF1	23	chr20:54970673:-	CSTF1	21
20041	chr11	64536930	-	SF1	335	chr11:64536929:+	SF1	335
20048	chr16	24573385	-	RBBP6	398	chr16:24573386:+	RBBP6	398
20058	chr1	118491120	-	WDR3	506	chr1:118491119:-	WDR3	505
20060	chr2	55863502	-	PNPT1	741	chr2:55863501:+	PNPT1	741
20061	chr16	4498793	-	DNAJA3	396	chr16:4498793:-	DNAJA3	395
20064	chr1	12052643	-	MFN2	70	chr1:12052643:-	MFN2	68
20066	chr17	79671303	-	SLC25A10	0	chr17:79671302:-	SLC25A10	35
20073	chr1	43825723	-	CDC20	171	chr1:43825722:-	CDC20	169
20075	chr16	2034781	-	GFER	98	chr16:2034780:-	GFER	21
20079	chr17	40767017	+	TUBG1	439	chr17:40767017:+	TUBG1	437
20080	chr9	131709409	-	DOLK	58	chr9:131709409:+	DOLK	58
20082	chr20	21284063	-	XRN2	10	chr20:21284062:-	XRN2	9
20084	chr9	104302482	+	RNF20	0	NA	NA	NA
20085	chr2	131103644	-	IMP4	217	chr2:131103643:-	IMP4	216
20086	chr17	900526	-	TIMM22	49	chr17:900525:-	TIMM22	47
20091	chr7	100473244	+	SRRT	12	chr7:100473244:+	SRRT	11
20092	chr18	77440078	-	CTDP1	44	chr18:77440078:+	CTDP1	44
20101	chr16	70573009	-	SF3B3	323	chr16:70573008:-	SF3B3	322
20102	chr5	140084027	-	ZMAT2	110	chr5:140084026:-	ZMAT2	108
20103	chr17	45734321	-	KPNB1	127	chr17:45734320:-	KPNB1	9
20104	chr6	80745077	-	TTK	623	chr6:80745076:-	TTK	622
20106	chr19	13873852	-	CCDC130	388	chr19:13873851:-	CCDC130	386
20107	chr8	128750728	-	MYC	89	chr8:128750728:-	MYC	73
20108	chr12	49075780	-	KANSL2	0	chr12:49075779:-	KANSL2	61
20113	chr9	131073265	-	TRUB2	190	chr9:131073264:+	TRUB2	190
20115	chr21	33733318	-	URB1	585	chr21:33733317:+	URB1	585
20118	chr2	27354931	-	PREB	315	NA	NA	NA
20119	chr19	56175097	-	U2AF2	244	chr19:56175097:-	U2AF2	242
20123	chr18	13762080	-	RNMT	0	chr18:13762079:-	RNMT	478
20124	chr19	10676478	+	KRI1	0	chr19:10676478:+	KRI1	29
20127	chr7	102938101	+	PMPCB	0	NA	NA	NA
20133	chr12	118458773	+	RFC5	111	chr12:118458773:+	RFC5	24
20134	chr6	30879826	-	GTF2H4	288	chr6:30879825:-	GTF2H4	287
20135	chr6	30585672	+	MRPS18B	11	chr6:30585672:+	MRPS18B	9
20143	chr16	88873581	+	CDT1	416	chr16:88873581:+	CDT1	414
20158	chr12	132204072	-	SFSWAP	199	chr12:132204072:-	SFSWAP	197
20164	chr2	242122202	-	PPP1R7	350	chr2:242122202:+	PPP1R7	348
20167	chr14	50065882	-	LRR1	49	chr14:50065881:-	LRR1	47
20170	chr8	67341633	+	RRS1	90	chr8:67341633:+	RRS1	88
20171	chr11	64785838	-	ARL2	23	chr11:64785837:+	ARL2	23
20173	chr18	43678012	+	ATP5A1	0	NA	NA	NA
20177	chr12	113618806	-	DDX54	77	NA	NA	NA
20179	chr16	24574755	-	RBBP6	467	chr16:24574754:-	RBBP6	465
20180	chr15	43668361	-	TUBGCP4	49	chr15:43668360:-	TUBGCP4	47
20186	chr11	247322	-	PSMD13	150	chr11:247321:-	PSMD13	146
20187	chr2	27016111	+	CENPA	130	NA	NA	NA
20189	chr15	37100585	+	C15orf41	260	chr15:37100585:+	C15orf41	21
20190	chr3	49760026	+	GMPPB	0	NA	NA	NA
20194	chr6	17661892	-	NUP153	462	chr6:17661892:+	NUP153	462
20198	chr12	118454699	-	RFC5	0	NA	NA	NA
20201	chr3	45052725	+	EXOSC7	0	NA	NA	NA
20204	chr16	81045571	+	CENPN	10	chr16:81045571:+	CENPN	9
20209	chr17	76210758	+	BIRC5	0	NA	NA	NA
20210	chr16	106319	+	SNRNP25	0	NA	NA	NA
20213	chr10	6154265	-	RBM17	266	chr10:6154264:+	RBM17	266
20214	chr12	6623458	-	NCAPD2	206	chr12:6623457:-	NCAPD2	205
20217	chrX	64744932	-	LAS1L	0	NA	NA	NA
20219	chr4	57860993	-	POLR2B	180	chr4:57860993:-	POLR2B	104
20220	chr1	150312938	-	PRPF3	423	chr1:150312937:-	PRPF3	421
20221	chr7	100031142	-	MEPCE	679	chr7:100031141:-	MEPCE	677
20223	chr11	64084870	+	TRMT112	0	chr11:64084870:+	TRMT112	32
20231	chr17	30771633	-	PSMD11	0	chr17:30771632:-	PSMD11	31
20235	chr19	52716309	-	PPP2R1A	252	chr19:52716308:-	PPP2R1A	195
20237	chr5	33456266	-	TARS	258	chr5:33456266:-	TARS	256
20241	chr2	219130624	-	AAMP	270	chr2:219130624:+	AAMP	270
20244	chr1	193205440	+	CDC73	458	chr1:193205440:+	CDC73	456
20254	chr2	73479929	-	CCT7	525	chr2:73479929:-	CCT7	319
20256	chr1	104078790	-	RNPC3	200	chr1:104078789:-	RNPC3	199
20260	chr16	3024387	+	PKMYT1	337	chr16:3024387:+	PKMYT1	328
20263	chr3	47448048	+	PTPN23	236	chr3:47448048:+	PTPN23	234
20264	chr17	56772440	-	RAD51C	99	chr17:56772439:-	RAD51C	98
20266	chr16	69373969	-	NIP7	40	chr16:69373968:-	NIP7	39
20269	chr9	100403089	+	NCBP1	17	chr9:100403089:+	NCBP1	15
20273	chr6	170876045	+	TBP	209	NA	NA	NA
20275	chr3	193311192	-	OPA1	0	chr3:193311191:-	OPA1	9
20276	chr19	13868602	-	CCDC130	67	chr19:13868601:-	CCDC130	65
20280	chr1	210012275	-	DIEXF	362	chr1:210012274:-	DIEXF	42
20281	chr10	13629116	-	PRPF18	11	chr10:13629116:+	PRPF18	9
20285	chr4	71554505	+	UTP3	38	chr4:71554505:+	UTP3	37
20288	chr6	80737642	-	TTK	479	chr6:80737641:-	TTK	478
20294	chr19	4429591	-	CHAF1A	588	chr19:4429591:-	CHAF1A	586
20295	chr1	151236482	-	PSMD4	87	chr1:151236482:+	PSMD4	87
20297	chr22	20079040	+	DGCR8	464	chr22:20079040:+	DGCR8	463
20298	chr3	172502559	+	ECT2	567	chr3:172502559:+	ECT2	565
20299	chr19	4249240	-	CCDC94	14	chr19:4249239:-	CCDC94	12
20304	chr19	48956180	-	GRWD1	414	chr19:48956179:-	GRWD1	412
20305	chr10	12238280	+	CDC123	13	chr10:12238280:+	CDC123	11
20312	chr17	33460393	-	NLE1	446	chr17:33460392:+	NLE1	446
20313	chr5	157171106	-	LSM11	117	chr5:157171107:+	LSM11	117
20314	chr11	9603161	-	WEE1	409	chr11:9603160:-	WEE1	13
20315	chr2	136630283	-	MCM6	79	chr2:136630282:+	MCM6	79
20324	chr5	54635849	-	SKIV2L2	176	chr5:54635848:+	SKIV2L2	176
20325	chr2	62106102	-	CCT4	141	chr2:62106101:+	CCT4	141
20326	chr6	88372787	-	ORC3	588	chr6:88372786:-	ORC3	586
20327	chr10	74894481	-	ECD	631	chr10:74894480:-	ECD	599
20328	chr3	127783796	-	SEC61A1	232	chr3:127783795:-	SEC61A1	111
20333	chr3	45048973	-	EXOSC7	226	chr3:45048972:+	EXOSC7	226
20338	chr22	30987783	-	PES1	0	NA	NA	NA
20340	chr20	33867551	-	EIF6	0	chr20:33867550:-	EIF6	182
20343	chr17	80721894	-	TBCD	97	chr17:80721893:-	TBCD	95
20346	chr14	67849232	-	EIF2S1	250	chr14:67849231:-	EIF2S1	249
20347	chr8	145651480	+	VPS28	0	NA	NA	NA
20349	chr1	36106979	-	PSMB2	18	chr1:36106978:+	PSMB2	18
20352	chr19	54649357	+	CNOT3	170	chr19:54649357:+	CNOT3	168
20353	chr15	45709586	-	SPATA5L1	653	chr15:45709585:-	SPATA5L1	651
20358	chr15	36989526	-	C15orf41	160	chr15:36989526:+	C15orf41	160
20364	chr16	23606951	+	NDUFAB1	0	NA	NA	NA
20372	chr9	106891979	-	SMC2	949	chr9:106891978:-	SMC2	947
20379	chrX	152722007	-	HAUS7	0	chrX:152722006:-	HAUS7	55
20381	chr17	73227698	-	NUP85	404	chr17:73227697:-	NUP85	403
20383	chr3	127771736	+	SEC61A1	23	chr3:127771736:+	SEC61A1	27
