#Index	dataset	original symbol	original locus	cutting site	new symbol	new locus
164382	EKO-NALM6_PMID29038160	ENSG00000269605	chr20:43248075-43248174:-	43248125	NA	NA
164392	EKO-NALM6_PMID29038160	LOC79015	chr20:43324042-43324141:-	43324092	SEMG1	chr20:43269108-43837326:+
164393	EKO-NALM6_PMID29038160	LOC79015	chr20:43324089-43324188:+	43324138	SEMG1	chr20:43269108-43837326:+
164604	EKO-NALM6_PMID29038160	LOC100130157	chr20:44075114-44075213:+	44075163	ACOT8	chr20:43903883-44485953:-
164605	EKO-NALM6_PMID29038160	LOC100130157	chr20:44075133-44075232:+	44075182	ACOT8	chr20:43903883-44485953:-
164606	EKO-NALM6_PMID29038160	LOC100130157	chr20:44075155-44075254:+	44075204	ACOT8	chr20:43903883-44485953:-
164607	EKO-NALM6_PMID29038160	LOC100130157	chr20:44075170-44075269:-	44075220	ACOT8	chr20:43903883-44485953:-
164608	EKO-NALM6_PMID29038160	LOC100130157	chr20:44075228-44075327:+	44075277	ACOT8	chr20:43903883-44485953:-
164609	EKO-NALM6_PMID29038160	LOC100130157	chr20:44075230-44075329:-	44075280	ACOT8	chr20:43903883-44485953:-
164610	EKO-NALM6_PMID29038160	LOC100130157	chr20:44075253-44075352:-	44075303	ACOT8	chr20:43903883-44485953:-
164611	EKO-NALM6_PMID29038160	LOC100130157	chr20:44075309-44075408:+	44075358	ACOT8	chr20:43903883-44485953:-
164612	EKO-NALM6_PMID29038160	LOC100130157	chr20:44075333-44075432:+	44075382	ACOT8	chr20:43903883-44485953:-
164613	EKO-NALM6_PMID29038160	LOC100130157	chr20:44075354-44075453:+	44075403	ACOT8	chr20:43903883-44485953:-
164614	EKO-NALM6_PMID29038160	ENSG00000268111	chr20:44095864-44095963:+	44095913	ACOT8	chr20:43903883-44485953:-
164615	EKO-NALM6_PMID29038160	ENSG00000268111	chr20:44095865-44095964:+	44095914	ACOT8	chr20:43903883-44485953:-
164616	EKO-NALM6_PMID29038160	ENSG00000268111	chr20:44095866-44095965:+	44095915	ACOT8	chr20:43903883-44485953:-
164617	EKO-NALM6_PMID29038160	ENSG00000268111	chr20:44095876-44095975:+	44095925	ACOT8	chr20:43903883-44485953:-
164618	EKO-NALM6_PMID29038160	ENSG00000268111	chr20:44095879-44095978:+	44095928	ACOT8	chr20:43903883-44485953:-
164619	EKO-NALM6_PMID29038160	ENSG00000268111	chr20:44095880-44095979:+	44095929	ACOT8	chr20:43903883-44485953:-
164620	EKO-NALM6_PMID29038160	ENSG00000268111	chr20:44095881-44095980:+	44095930	ACOT8	chr20:43903883-44485953:-
164621	EKO-NALM6_PMID29038160	ENSG00000268111	chr20:44095889-44095988:+	44095938	ACOT8	chr20:43903883-44485953:-
164622	EKO-NALM6_PMID29038160	ENSG00000268111	chr20:44095891-44095990:+	44095940	ACOT8	chr20:43903883-44485953:-
164623	EKO-NALM6_PMID29038160	ENSG00000268111	chr20:44095903-44096002:+	44095952	ACOT8	chr20:43903883-44485953:-
164694	EKO-NALM6_PMID29038160	RPS2P7	chr20:44269113-44269212:+	44269162	ACOT8	chr20:43903883-44485953:-
164695	EKO-NALM6_PMID29038160	RPS2P7	chr20:44269170-44269269:+	44269219	ACOT8	chr20:43903883-44485953:-
164696	EKO-NALM6_PMID29038160	RPS2P7	chr20:44269201-44269300:+	44269250	ACOT8	chr20:43903883-44485953:-
164697	EKO-NALM6_PMID29038160	RPS2P7	chr20:44269389-44269488:-	44269439	ACOT8	chr20:43903883-44485953:-
164698	EKO-NALM6_PMID29038160	RPS2P7	chr20:44269464-44269563:+	44269513	ACOT8	chr20:43903883-44485953:-
164699	EKO-NALM6_PMID29038160	RPS2P7	chr20:44269656-44269755:-	44269706	ACOT8	chr20:43903883-44485953:-
164700	EKO-NALM6_PMID29038160	RPS2P7	chr20:44269767-44269866:-	44269817	ACOT8	chr20:43903883-44485953:-
164701	EKO-NALM6_PMID29038160	RPS2P7	chr20:44269791-44269890:-	44269841	ACOT8	chr20:43903883-44485953:-
164702	EKO-NALM6_PMID29038160	RPS2P7	chr20:44269808-44269907:-	44269858	ACOT8	chr20:43903883-44485953:-
164703	EKO-NALM6_PMID29038160	RPS2P7	chr20:44269941-44270040:+	44269990	ACOT8	chr20:43903883-44485953:-
164885	EKO-NALM6_PMID29038160	LOC100128028	chr20:44649460-44649559:-	44649510	NA	NA
164886	EKO-NALM6_PMID29038160	LOC100128028	chr20:44649476-44649575:-	44649526	NA	NA
164887	EKO-NALM6_PMID29038160	LOC100128028	chr20:44650117-44650216:+	44650166	NA	NA
164888	EKO-NALM6_PMID29038160	LOC100128028	chr20:44650129-44650228:-	44650179	NA	NA
164889	EKO-NALM6_PMID29038160	LOC100128028	chr20:44650162-44650261:-	44650212	NA	NA
164890	EKO-NALM6_PMID29038160	LOC100128028	chr20:44650198-44650297:-	44650248	NA	NA
164891	EKO-NALM6_PMID29038160	LOC100128028	chr20:44650288-44650387:-	44650338	NA	NA
164892	EKO-NALM6_PMID29038160	LOC100128028	chr20:44650309-44650408:-	44650359	NA	NA
164893	EKO-NALM6_PMID29038160	LOC100128028	chr20:44650333-44650432:-	44650383	NA	NA
164894	EKO-NALM6_PMID29038160	LOC100128028	chr20:44650354-44650453:-	44650404	SLC12A5	chr20:44650404-44686243:+
164961	EKO-NALM6_PMID29038160	MKRN7P	chr20:45103217-45103316:-	45103267	EYA2	chr20:45040677-45816780:+
164962	EKO-NALM6_PMID29038160	MKRN7P	chr20:45103257-45103356:-	45103307	EYA2	chr20:45040677-45816780:+
164963	EKO-NALM6_PMID29038160	MKRN7P	chr20:45103261-45103360:+	45103310	EYA2	chr20:45040677-45816780:+
164964	EKO-NALM6_PMID29038160	MKRN7P	chr20:45104825-45104924:+	45104874	EYA2	chr20:45040677-45816780:+
164965	EKO-NALM6_PMID29038160	MKRN7P	chr20:45104841-45104940:+	45104890	EYA2	chr20:45040677-45816780:+
164966	EKO-NALM6_PMID29038160	MKRN7P	chr20:45104853-45104952:+	45104902	EYA2	chr20:45040677-45816780:+
164967	EKO-NALM6_PMID29038160	MKRN7P	chr20:45104896-45104995:+	45104945	EYA2	chr20:45040677-45816780:+
164968	EKO-NALM6_PMID29038160	MKRN7P	chr20:45104900-45104999:-	45104950	EYA2	chr20:45040677-45816780:+
164969	EKO-NALM6_PMID29038160	MKRN7P	chr20:45109644-45109743:-	45109694	EYA2	chr20:45040677-45816780:+
164970	EKO-NALM6_PMID29038160	MKRN7P	chr20:45109665-45109764:-	45109715	EYA2	chr20:45040677-45816780:+
165021	EKO-NALM6_PMID29038160	LOC100127904	chr20:45380259-45380358:+	45380308	EYA2	chr20:45040677-45816780:+
165022	EKO-NALM6_PMID29038160	LOC100127904	chr20:45380287-45380386:-	45380337	EYA2	chr20:45040677-45816780:+
165023	EKO-NALM6_PMID29038160	LOC100127904	chr20:45380348-45380447:+	45380397	EYA2	chr20:45040677-45816780:+
165024	EKO-NALM6_PMID29038160	LOC100127904	chr20:45380354-45380453:-	45380404	EYA2	chr20:45040677-45816780:+
165025	EKO-NALM6_PMID29038160	LOC100127904	chr20:45380392-45380491:-	45380442	EYA2	chr20:45040677-45816780:+
165026	EKO-NALM6_PMID29038160	LOC100127904	chr20:45380423-45380522:+	45380472	EYA2	chr20:45040677-45816780:+
165027	EKO-NALM6_PMID29038160	LOC100127904	chr20:45380447-45380546:-	45380497	EYA2	chr20:45040677-45816780:+
165028	EKO-NALM6_PMID29038160	LOC100127904	chr20:45380554-45380653:+	45380603	EYA2	chr20:45040677-45816780:+
165029	EKO-NALM6_PMID29038160	LOC100127904	chr20:45380608-45380707:-	45380658	EYA2	chr20:45040677-45816780:+
165030	EKO-NALM6_PMID29038160	LOC100127904	chr20:45380655-45380754:-	45380705	EYA2	chr20:45040677-45816780:+
165114	EKO-NALM6_PMID29038160	ARPC3B	chr20:47750976-47751075:-	47751026	STAU1	chr20:47731414-47782737:-
165115	EKO-NALM6_PMID29038160	ARPC3B	chr20:47751003-47751102:-	47751053	STAU1	chr20:47731414-47782737:-
165117	EKO-NALM6_PMID29038160	ARPC3B	chr20:47751297-47751396:-	47751347	STAU1	chr20:47731414-47782737:-
165118	EKO-NALM6_PMID29038160	ARPC3B	chr20:47751334-47751433:+	47751383	STAU1	chr20:47731414-47782737:-
165119	EKO-NALM6_PMID29038160	ARPC3B	chr20:47751400-47751499:+	47751449	STAU1	chr20:47731414-47782737:-
165120	EKO-NALM6_PMID29038160	ARPC3B	chr20:47751423-47751522:-	47751473	STAU1	chr20:47731414-47782737:-
165121	EKO-NALM6_PMID29038160	ARPC3B	chr20:47751439-47751538:-	47751489	STAU1	chr20:47731414-47782737:-
165122	EKO-NALM6_PMID29038160	ARPC3B	chr20:47751501-47751600:+	47751550	STAU1	chr20:47731414-47782737:-
165123	EKO-NALM6_PMID29038160	ARPC3B	chr20:47751517-47751616:-	47751567	STAU1	chr20:47731414-47782737:-
165247	EKO-NALM6_PMID29038160	LOC284751	chr20:48909269-48909368:+	48909318	BCAS4	chr20:48844937-49493144:+
165248	EKO-NALM6_PMID29038160	LOC284751	chr20:48909314-48909413:-	48909364	BCAS4	chr20:48844937-49493144:+
165249	EKO-NALM6_PMID29038160	LOC284751	chr20:48914648-48914747:+	48914697	BCAS4	chr20:48844937-49493144:+
165250	EKO-NALM6_PMID29038160	LOC284751	chr20:48914738-48914837:-	48914788	BCAS4	chr20:48844937-49493144:+
165251	EKO-NALM6_PMID29038160	LOC284751	chr20:48914811-48914910:-	48914861	BCAS4	chr20:48844937-49493144:+
165252	EKO-NALM6_PMID29038160	LOC284751	chr20:48914836-48914935:-	48914886	BCAS4	chr20:48844937-49493144:+
165253	EKO-NALM6_PMID29038160	LOC284751	chr20:48914868-48914967:+	48914917	BCAS4	chr20:48844937-49493144:+
165254	EKO-NALM6_PMID29038160	LOC284751	chr20:48928340-48928439:+	48928389	BCAS4	chr20:48844937-49493144:+
165255	EKO-NALM6_PMID29038160	LOC284751	chr20:48928364-48928463:-	48928414	BCAS4	chr20:48844937-49493144:+
165256	EKO-NALM6_PMID29038160	LOC284751	chr20:48928398-48928497:+	48928447	BCAS4	chr20:48844937-49493144:+
165386	EKO-NALM6_PMID29038160	ENSG00000227164	chr20:52105502-52105601:+	52105551	NA	NA
165387	EKO-NALM6_PMID29038160	ENSG00000227164	chr20:52105527-52105626:-	52105577	NA	NA
165388	EKO-NALM6_PMID29038160	ENSG00000227164	chr20:52105540-52105639:+	52105589	NA	NA
165389	EKO-NALM6_PMID29038160	ENSG00000227164	chr20:52105588-52105687:-	52105638	NA	NA
165390	EKO-NALM6_PMID29038160	ENSG00000227164	chr20:52105599-52105698:+	52105648	NA	NA
165391	EKO-NALM6_PMID29038160	ENSG00000227164	chr20:52105626-52105725:+	52105675	NA	NA
165392	EKO-NALM6_PMID29038160	ENSG00000227164	chr20:52105636-52105735:+	52105685	NA	NA
165393	EKO-NALM6_PMID29038160	ENSG00000227164	chr20:52105655-52105754:+	52105704	NA	NA
165394	EKO-NALM6_PMID29038160	ENSG00000227164	chr20:52105656-52105755:+	52105705	NA	NA
165395	EKO-NALM6_PMID29038160	ENSG00000227164	chr20:52105664-52105763:+	52105713	NA	NA
165406	EKO-NALM6_PMID29038160	SUMO1P1	chr20:52491763-52491862:-	52491813	NA	NA
165407	EKO-NALM6_PMID29038160	SUMO1P1	chr20:52491785-52491884:-	52491835	NA	NA
165408	EKO-NALM6_PMID29038160	SUMO1P1	chr20:52491806-52491905:-	52491856	NA	NA
165409	EKO-NALM6_PMID29038160	SUMO1P1	chr20:52491859-52491958:+	52491908	NA	NA
165410	EKO-NALM6_PMID29038160	SUMO1P1	chr20:52491864-52491963:-	52491914	NA	NA
165411	EKO-NALM6_PMID29038160	SUMO1P1	chr20:52491887-52491986:-	52491937	NA	NA
165412	EKO-NALM6_PMID29038160	SUMO1P1	chr20:52491965-52492064:-	52492015	NA	NA
165413	EKO-NALM6_PMID29038160	SUMO1P1	chr20:52492010-52492109:-	52492060	NA	NA
165414	EKO-NALM6_PMID29038160	SUMO1P1	chr20:52492040-52492139:-	52492090	NA	NA
165415	EKO-NALM6_PMID29038160	SUMO1P1	chr20:52492043-52492142:+	52492092	NA	NA
165515	EKO-NALM6_PMID29038160	RTFDC1	chr20:55043747-55043846:+	55043796	C20orf43	chr20:55043753-55093320:+
165516	EKO-NALM6_PMID29038160	RTFDC1	chr20:55043768-55043867:+	55043817	C20orf43	chr20:55043753-55093320:+
165517	EKO-NALM6_PMID29038160	RTFDC1	chr20:55052029-55052128:+	55052078	C20orf43	chr20:55043753-55093320:+
165518	EKO-NALM6_PMID29038160	RTFDC1	chr20:55052050-55052149:+	55052099	C20orf43	chr20:55043753-55093320:+
165519	EKO-NALM6_PMID29038160	RTFDC1	chr20:55052076-55052175:+	55052125	C20orf43	chr20:55043753-55093320:+
165520	EKO-NALM6_PMID29038160	RTFDC1	chr20:55052101-55052200:-	55052151	C20orf43	chr20:55043753-55093320:+
165521	EKO-NALM6_PMID29038160	GCNT7	chr20:55066644-55066743:-	55066694	C20orf43	chr20:55043753-55093320:+
165522	EKO-NALM6_PMID29038160	GCNT7	chr20:55066665-55066764:-	55066715	C20orf43	chr20:55043753-55093320:+
165523	EKO-NALM6_PMID29038160	GCNT7	chr20:55066740-55066839:+	55066789	C20orf43	chr20:55043753-55093320:+
165524	EKO-NALM6_PMID29038160	GCNT7	chr20:55066746-55066845:-	55066796	C20orf43	chr20:55043753-55093320:+
165525	EKO-NALM6_PMID29038160	GCNT7	chr20:55070222-55070321:-	55070272	C20orf43	chr20:55043753-55093320:+
165526	EKO-NALM6_PMID29038160	GCNT7	chr20:55070237-55070336:-	55070287	C20orf43	chr20:55043753-55093320:+
165527	EKO-NALM6_PMID29038160	GCNT7	chr20:55070282-55070381:-	55070332	C20orf43	chr20:55043753-55093320:+
165528	EKO-NALM6_PMID29038160	GCNT7	chr20:55071679-55071778:+	55071728	C20orf43	chr20:55043753-55093320:+
165529	EKO-NALM6_PMID29038160	GCNT7	chr20:55071709-55071808:-	55071759	C20orf43	chr20:55043753-55093320:+
165530	EKO-NALM6_PMID29038160	GCNT7	chr20:55072104-55072203:-	55072154	C20orf43	chr20:55043753-55093320:+
165531	EKO-NALM6_PMID29038160	RTFDC1	chr20:55088337-55088436:+	55088386	C20orf43	chr20:55043753-55093320:+
165532	EKO-NALM6_PMID29038160	RTFDC1	chr20:55088397-55088496:+	55088446	C20orf43	chr20:55043753-55093320:+
165533	EKO-NALM6_PMID29038160	RTFDC1	chr20:55088430-55088529:+	55088479	C20orf43	chr20:55043753-55093320:+
165534	EKO-NALM6_PMID29038160	RTFDC1	chr20:55092138-55092237:+	55092187	C20orf43	chr20:55043753-55093320:+
165555	EKO-NALM6_PMID29038160	RPS4XP3	chr20:55176712-55176811:+	55176761	NA	NA
165556	EKO-NALM6_PMID29038160	RPS4XP3	chr20:55176726-55176825:-	55176776	NA	NA
165557	EKO-NALM6_PMID29038160	RPS4XP2	chr20:55176755-55176854:+	55176804	NA	NA
165558	EKO-NALM6_PMID29038160	RPS4XP3	chr20:55176817-55176916:-	55176867	NA	NA
165559	EKO-NALM6_PMID29038160	RPS4XP3	chr20:55176874-55176973:+	55176923	NA	NA
165560	EKO-NALM6_PMID29038160	RPS4XP3	chr20:55176922-55177021:+	55176971	NA	NA
165561	EKO-NALM6_PMID29038160	RPS4XP3	chr20:55176955-55177054:+	55177004	NA	NA
165562	EKO-NALM6_PMID29038160	RPS4XP3	chr20:55176987-55177086:+	55177036	NA	NA
165658	EKO-NALM6_PMID29038160	LOC100129869	chr20:56533854-56533953:+	56533903	NA	NA
165659	EKO-NALM6_PMID29038160	LOC100129869	chr20:56533915-56534014:+	56533964	NA	NA
165660	EKO-NALM6_PMID29038160	LOC100129869	chr20:56533935-56534034:-	56533985	NA	NA
165661	EKO-NALM6_PMID29038160	LOC100129869	chr20:56534111-56534210:+	56534160	NA	NA
165662	EKO-NALM6_PMID29038160	LOC100129869	chr20:56534134-56534233:-	56534184	NA	NA
165663	EKO-NALM6_PMID29038160	LOC100129869	chr20:56534153-56534252:-	56534203	NA	NA
165664	EKO-NALM6_PMID29038160	LOC100129869	chr20:56534202-56534301:-	56534252	NA	NA
165665	EKO-NALM6_PMID29038160	LOC100129869	chr20:56534223-56534322:-	56534273	NA	NA
165666	EKO-NALM6_PMID29038160	LOC100129869	chr20:56534239-56534338:-	56534289	NA	NA
165667	EKO-NALM6_PMID29038160	LOC100129869	chr20:56534334-56534433:-	56534384	NA	NA
165688	EKO-NALM6_PMID29038160	PPP4R1L	chr20:56823128-56823227:+	56823177	STX16	chr20:56660468-57251346:+
165689	EKO-NALM6_PMID29038160	PPP4R1L	chr20:56823155-56823254:+	56823204	STX16	chr20:56660468-57251346:+
165690	EKO-NALM6_PMID29038160	PPP4R1L	chr20:56823186-56823285:+	56823235	STX16	chr20:56660468-57251346:+
165691	EKO-NALM6_PMID29038160	PPP4R1L	chr20:56823188-56823287:-	56823238	STX16	chr20:56660468-57251346:+
165692	EKO-NALM6_PMID29038160	PPP4R1L	chr20:56823222-56823321:+	56823271	STX16	chr20:56660468-57251346:+
165693	EKO-NALM6_PMID29038160	PPP4R1L	chr20:56823246-56823345:-	56823296	STX16	chr20:56660468-57251346:+
165694	EKO-NALM6_PMID29038160	PPP4R1L	chr20:56825924-56826023:-	56825974	STX16	chr20:56660468-57251346:+
165695	EKO-NALM6_PMID29038160	PPP4R1L	chr20:56826768-56826867:-	56826818	STX16	chr20:56660468-57251346:+
165696	EKO-NALM6_PMID29038160	PPP4R1L	chr20:56826809-56826908:+	56826858	STX16	chr20:56660468-57251346:+
165697	EKO-NALM6_PMID29038160	PPP4R1L	chr20:56826828-56826927:+	56826877	STX16	chr20:56660468-57251346:+
165726	EKO-NALM6_PMID29038160	LOC149773	chr20:57090700-57090799:+	57090749	STX16	chr20:56660468-57251346:+
165727	EKO-NALM6_PMID29038160	LOC149773	chr20:57090741-57090840:+	57090790	STX16	chr20:56660468-57251346:+
165728	EKO-NALM6_PMID29038160	LOC149773	chr20:57098192-57098291:-	57098242	STX16	chr20:56660468-57251346:+
165729	EKO-NALM6_PMID29038160	LOC149773	chr20:57098215-57098314:-	57098265	STX16	chr20:56660468-57251346:+
165730	EKO-NALM6_PMID29038160	LOC149773	chr20:57098236-57098335:-	57098286	STX16	chr20:56660468-57251346:+
165731	EKO-NALM6_PMID29038160	LOC149773	chr20:57098286-57098385:+	57098335	STX16	chr20:56660468-57251346:+
165732	EKO-NALM6_PMID29038160	LOC149773	chr20:57098741-57098840:+	57098790	STX16	chr20:56660468-57251346:+
165733	EKO-NALM6_PMID29038160	LOC149773	chr20:57194101-57194200:+	57194150	STX16	chr20:56660468-57251346:+
165734	EKO-NALM6_PMID29038160	LOC149773	chr20:57194147-57194246:+	57194196	STX16	chr20:56660468-57251346:+
165735	EKO-NALM6_PMID29038160	LOC149773	chr20:57194166-57194265:+	57194215	STX16	chr20:56660468-57251346:+
165736	EKO-NALM6_PMID29038160	ENSG00000268941	chr20:57210105-57210204:+	57210154	STX16	chr20:56660468-57251346:+
165737	EKO-NALM6_PMID29038160	ENSG00000268941	chr20:57210128-57210227:+	57210177	STX16	chr20:56660468-57251346:+
165738	EKO-NALM6_PMID29038160	ENSG00000268941	chr20:57210152-57210251:+	57210201	STX16	chr20:56660468-57251346:+
165739	EKO-NALM6_PMID29038160	ENSG00000268941	chr20:57210216-57210315:-	57210266	STX16	chr20:56660468-57251346:+
165740	EKO-NALM6_PMID29038160	ENSG00000268941	chr20:57210246-57210345:+	57210295	STX16	chr20:56660468-57251346:+
165741	EKO-NALM6_PMID29038160	ENSG00000268941	chr20:57210251-57210350:-	57210301	STX16	chr20:56660468-57251346:+
165742	EKO-NALM6_PMID29038160	ENSG00000268941	chr20:57210269-57210368:-	57210319	STX16	chr20:56660468-57251346:+
165743	EKO-NALM6_PMID29038160	ENSG00000268941	chr20:57210303-57210402:+	57210352	STX16	chr20:56660468-57251346:+
165744	EKO-NALM6_PMID29038160	ENSG00000268941	chr20:57210308-57210407:-	57210358	STX16	chr20:56660468-57251346:+
165745	EKO-NALM6_PMID29038160	ENSG00000268941	chr20:57210336-57210435:-	57210386	STX16	chr20:56660468-57251346:+
165775	EKO-NALM6_PMID29038160	NELFCD	chr20:57556365-57556464:+	57556414	TH1L	chr20:57556337-57569730:+
165776	EKO-NALM6_PMID29038160	NELFCD	chr20:57561115-57561214:+	57561164	TH1L	chr20:57556337-57569730:+
165777	EKO-NALM6_PMID29038160	NELFCD	chr20:57561132-57561231:+	57561181	TH1L	chr20:57556337-57569730:+
165778	EKO-NALM6_PMID29038160	NELFCD	chr20:57562740-57562839:+	57562789	TH1L	chr20:57556337-57569730:+
165779	EKO-NALM6_PMID29038160	NELFCD	chr20:57563925-57564024:+	57563974	TH1L	chr20:57556337-57569730:+
165780	EKO-NALM6_PMID29038160	NELFCD	chr20:57563926-57564025:-	57563976	TH1L	chr20:57556337-57569730:+
165781	EKO-NALM6_PMID29038160	NELFCD	chr20:57563958-57564057:+	57564007	TH1L	chr20:57556337-57569730:+
165782	EKO-NALM6_PMID29038160	NELFCD	chr20:57566072-57566171:-	57566122	TH1L	chr20:57556337-57569730:+
165783	EKO-NALM6_PMID29038160	NELFCD	chr20:57566366-57566465:+	57566415	TH1L	chr20:57556337-57569730:+
165902	EKO-NALM6_PMID29038160	ENSG00000179253	chr20:60293768-60293867:-	60293818	PSMA7	chr20:60147580-60718358:-
165903	EKO-NALM6_PMID29038160	ENSG00000179253	chr20:60293801-60293900:+	60293850	PSMA7	chr20:60147580-60718358:-
165904	EKO-NALM6_PMID29038160	ENSG00000179253	chr20:60293825-60293924:-	60293875	PSMA7	chr20:60147580-60718358:-
165905	EKO-NALM6_PMID29038160	ENSG00000179253	chr20:60293884-60293983:+	60293933	PSMA7	chr20:60147580-60718358:-
165906	EKO-NALM6_PMID29038160	ENSG00000179253	chr20:60293951-60294050:+	60294000	PSMA7	chr20:60147580-60718358:-
165907	EKO-NALM6_PMID29038160	ENSG00000179253	chr20:60293989-60294088:-	60294039	PSMA7	chr20:60147580-60718358:-
165908	EKO-NALM6_PMID29038160	ENSG00000179253	chr20:60294039-60294138:+	60294088	PSMA7	chr20:60147580-60718358:-
165909	EKO-NALM6_PMID29038160	ENSG00000179253	chr20:60294078-60294177:+	60294127	PSMA7	chr20:60147580-60718358:-
165910	EKO-NALM6_PMID29038160	ENSG00000179253	chr20:60294116-60294215:-	60294166	PSMA7	chr20:60147580-60718358:-
165911	EKO-NALM6_PMID29038160	ENSG00000179253	chr20:60294133-60294232:-	60294183	PSMA7	chr20:60147580-60718358:-
165960	EKO-NALM6_PMID29038160	MTG2	chr20:60768431-60768530:-	60768481	GTPBP5	chr20:60768476-60776132:+
165961	EKO-NALM6_PMID29038160	MTG2	chr20:60768535-60768634:+	60768584	GTPBP5	chr20:60768476-60776132:+
165962	EKO-NALM6_PMID29038160	MTG2	chr20:60768582-60768681:-	60768632	GTPBP5	chr20:60768476-60776132:+
165963	EKO-NALM6_PMID29038160	MTG2	chr20:60770861-60770960:+	60770910	GTPBP5	chr20:60768476-60776132:+
165964	EKO-NALM6_PMID29038160	MTG2	chr20:60770921-60771020:+	60770970	GTPBP5	chr20:60768476-60776132:+
165965	EKO-NALM6_PMID29038160	MTG2	chr20:60770933-60771032:+	60770982	GTPBP5	chr20:60768476-60776132:+
165966	EKO-NALM6_PMID29038160	MTG2	chr20:60772922-60773021:+	60772971	GTPBP5	chr20:60768476-60776132:+
165967	EKO-NALM6_PMID29038160	MTG2	chr20:60773828-60773927:-	60773878	GTPBP5	chr20:60768476-60776132:+
165968	EKO-NALM6_PMID29038160	MTG2	chr20:60774189-60774288:-	60774239	GTPBP5	chr20:60768476-60776132:+
165969	EKO-NALM6_PMID29038160	MTG2	chr20:60774225-60774324:-	60774275	GTPBP5	chr20:60768476-60776132:+
166027	EKO-NALM6_PMID29038160	RBBP8NL	chr20:60990254-60990353:-	60990304	C20orf151	chr20:60985933-60994702:-
166028	EKO-NALM6_PMID29038160	RBBP8NL	chr20:60990283-60990382:+	60990332	C20orf151	chr20:60985933-60994702:-
166029	EKO-NALM6_PMID29038160	RBBP8NL	chr20:60990610-60990709:+	60990659	C20orf151	chr20:60985933-60994702:-
166030	EKO-NALM6_PMID29038160	RBBP8NL	chr20:60990624-60990723:-	60990674	C20orf151	chr20:60985933-60994702:-
166031	EKO-NALM6_PMID29038160	RBBP8NL	chr20:60990820-60990919:-	60990870	C20orf151	chr20:60985933-60994702:-
166032	EKO-NALM6_PMID29038160	RBBP8NL	chr20:60990884-60990983:+	60990933	C20orf151	chr20:60985933-60994702:-
166033	EKO-NALM6_PMID29038160	RBBP8NL	chr20:60990939-60991038:-	60990989	C20orf151	chr20:60985933-60994702:-
166034	EKO-NALM6_PMID29038160	RBBP8NL	chr20:60992261-60992360:-	60992311	C20orf151	chr20:60985933-60994702:-
166035	EKO-NALM6_PMID29038160	RBBP8NL	chr20:60994608-60994707:-	60994658	C20orf151	chr20:60985933-60994702:-
166036	EKO-NALM6_PMID29038160	RBBP8NL	chr20:60994623-60994722:-	60994673	C20orf151	chr20:60985933-60994702:-
166047	EKO-NALM6_PMID29038160	C20orf200	chr20:61144745-61144844:-	61144795	NA	NA
166048	EKO-NALM6_PMID29038160	C20orf200	chr20:61144799-61144898:-	61144849	NA	NA
166049	EKO-NALM6_PMID29038160	C20orf200	chr20:61144822-61144921:-	61144872	NA	NA
166050	EKO-NALM6_PMID29038160	C20orf200	chr20:61144856-61144955:-	61144906	NA	NA
166051	EKO-NALM6_PMID29038160	C20orf200	chr20:61144989-61145088:-	61145039	NA	NA
166052	EKO-NALM6_PMID29038160	C20orf200	chr20:61145004-61145103:-	61145054	NA	NA
166053	EKO-NALM6_PMID29038160	C20orf200	chr20:61145031-61145130:-	61145081	NA	NA
166054	EKO-NALM6_PMID29038160	C20orf200	chr20:61145058-61145157:-	61145108	NA	NA
